Store_Dept_Date,Weekly_Sales
30_10_2013-06-21,210.37670000000017
30_11_2013-06-21,669.3108999999998
30_12_2013-06-21,80.68799999999999
30_13_2013-06-21,10946.489700000007
30_14_2013-06-21,788.7645000000001
30_16_2013-06-21,2241.3574999999996
30_17_2013-06-21,35.61520000000003
30_20_2013-06-21,46.82160000000001
30_21_2013-06-21,1093.4924999999994
30_23_2013-06-21,25.80129999999999
30_25_2013-06-21,66.96760000000003
30_28_2013-06-21,42.82029999999999
30_31_2013-06-21,24.2786
30_32_2013-06-21,79.74030000000002
30_38_2013-06-21,58674.87490000001
30_40_2013-06-21,21527.366599999983
30_42_2013-06-21,72.84500000000004
30_46_2013-06-21,6059.478699999994
30_52_2013-06-21,14.089499999999989
30_56_2013-06-21,69.08919999999999
30_59_2013-06-21,23.4585
30_60_2013-06-21,480.94199999999995
30_67_2013-06-21,1868.9537999999995
30_72_2013-06-21,44.077400000000004
30_74_2013-06-21,64.3017
30_79_2013-06-21,5728.985800000004
30_80_2013-06-21,6699.670099999997
30_81_2013-06-21,11269.468200000005
30_82_2013-06-21,4436.110800000004
30_83_2013-06-21,1635.3882000000003
30_87_2013-06-21,340.73029999999994
30_90_2013-06-21,34434.05390000001
30_91_2013-06-21,31081.805200000017
30_92_2013-06-21,51387.14040000001
30_93_2013-06-21,22833.877100000005
30_94_2013-06-21,26108.26149999999
30_95_2013-06-21,46492.83239999996
30_96_2013-06-21,20276.05119999999
30_97_2013-06-21,12747.978299999984
30_98_2013-06-21,3196.200099999999
30_1_2013-06-28,8323.799799999995
30_2_2013-06-28,12448.848299999989
30_3_2013-06-28,516.8267
30_4_2013-06-28,12617.1915
30_5_2013-06-28,357.2864
30_6_2013-06-28,20.327400000000015
30_7_2013-06-28,532.0807000000001
30_8_2013-06-28,11481.405900000007
30_9_2013-06-28,164.1801
30_10_2013-06-28,253.1978999999999
30_11_2013-06-28,749.4682000000003
30_12_2013-06-28,67.4208
30_13_2013-06-28,10920.1085
30_14_2013-06-28,864.0788999999999
30_16_2013-06-28,2372.9250000000006
30_20_2013-06-28,71.6325
30_21_2013-06-28,1129.9915000000003
30_25_2013-06-28,66.65610000000001
30_28_2013-06-28,53.4354
30_31_2013-06-28,30.836800000000007
30_32_2013-06-28,69.63190000000003
30_38_2013-06-28,59573.9592
30_40_2013-06-28,21540.23330000001
30_42_2013-06-28,86.0042
30_46_2013-06-28,6004.018399999996
30_49_2013-06-28,6.523099999999999
30_52_2013-06-28,12.139999999999997
30_56_2013-06-28,88.96999999999997
30_59_2013-06-28,20.082000000000008
30_60_2013-06-28,569.9420000000001
30_67_2013-06-28,1849.1671999999996
30_72_2013-06-28,45.444300000000005
30_74_2013-06-28,60.716000000000015
30_79_2013-06-28,5833.931200000003
30_80_2013-06-28,6653.187499999996
30_81_2013-06-28,11201.9969
30_82_2013-06-28,4263.290600000002
30_83_2013-06-28,1646.8375000000003
30_85_2013-06-28,38.99079999999999
30_87_2013-06-28,302.24999999999983
30_90_2013-06-28,34540.306000000004
30_91_2013-06-28,30971.6312
30_92_2013-06-28,51084.5093
30_93_2013-06-28,22482.5333
30_94_2013-06-28,25952.828199999993
30_95_2013-06-28,46404.77799999998
30_96_2013-06-28,20214.425600000006
30_97_2013-06-28,12807.980999999992
30_98_2013-06-28,3123.6250999999993
30_1_2013-07-05,8325.314900000003
30_2_2013-07-05,12252.620399999998
30_3_2013-07-05,636.3774000000003
30_4_2013-07-05,12694.946499999996
30_5_2013-07-05,395.51650000000024
30_6_2013-07-05,19.188200000000027
30_7_2013-07-05,517.8951000000002
30_8_2013-07-05,11679.922300000007
30_9_2013-07-05,106.65660000000005
30_10_2013-07-05,212.32629999999997
30_11_2013-07-05,676.7433999999998
30_12_2013-07-05,90.96570000000008
30_13_2013-07-05,10978.089999999995
30_14_2013-07-05,815.9369
30_16_2013-07-05,2273.6007999999983
30_17_2013-07-05,20.370699999999985
30_20_2013-07-05,94.2578
30_21_2013-07-05,1131.1831999999995
30_22_2013-07-05,79.80350000000003
30_25_2013-07-05,68.662
30_27_2013-07-05,19.376900000000003
30_28_2013-07-05,49.24989999999999
30_31_2013-07-05,51.8348
30_32_2013-07-05,110.2372999999999
30_38_2013-07-05,58335.35999999997
30_40_2013-07-05,22315.600799999997
30_42_2013-07-05,74.45429999999996
30_46_2013-07-05,5694.510299999998
30_52_2013-07-05,16.224
30_56_2013-07-05,116.90040000000003
30_59_2013-07-05,16.90030000000002
30_60_2013-07-05,575.65
30_67_2013-07-05,1101.3532000000002
30_72_2013-07-05,50.239699999999985
30_74_2013-07-05,103.97370000000008
30_79_2013-07-05,7392.227399999994
30_80_2013-07-05,6736.7429999999995
30_81_2013-07-05,11202.003000000004
30_82_2013-07-05,4101.651600000003
30_83_2013-07-05,1669.4257
30_85_2013-07-05,40.50939999999999
30_87_2013-07-05,343.90920000000006
30_90_2013-07-05,35032.987600000044
30_91_2013-07-05,31789.868499999997
30_92_2013-07-05,52947.042700000035
30_93_2013-07-05,23559.026400000006
30_94_2013-07-05,26225.863400000002
30_95_2013-07-05,45541.83879999999
30_96_2013-07-05,20940.70980000001
30_97_2013-07-05,13282.640499999996
30_98_2013-07-05,3161.4465000000014
30_1_2013-07-12,8196.920799999998
30_2_2013-07-12,12423.656899999993
30_3_2013-07-12,543.1550000000002
30_4_2013-07-12,12442.792
30_5_2013-07-12,382.0630999999997
30_6_2013-07-12,18.92020000000002
30_7_2013-07-12,430.8419
30_8_2013-07-12,11495.371100000008
30_9_2013-07-12,112.58650000000007
30_10_2013-07-12,226.78140000000013
30_11_2013-07-12,738.0043000000002
30_12_2013-07-12,79.0205000000001
30_13_2013-07-12,10753.875200000004
30_14_2013-07-12,832.4526999999996
30_16_2013-07-12,1925.7539999999979
30_17_2013-07-12,14.989199999999999
30_20_2013-07-12,80.2837
30_21_2013-07-12,1128.2492000000002
30_22_2013-07-12,87.23030000000006
30_25_2013-07-12,65.57880000000004
30_27_2013-07-12,12.394300000000008
30_28_2013-07-12,42.615699999999975
30_31_2013-07-12,27.29430000000001
30_32_2013-07-12,73.42040000000003
30_38_2013-07-12,57919.10649999999
30_40_2013-07-12,21990.292900000015
30_42_2013-07-12,83.8406
30_46_2013-07-12,5450.4453
30_49_2013-07-12,3.588099999999997
30_52_2013-07-12,15.548099999999986
30_56_2013-07-12,32.272500000000015
30_59_2013-07-12,20.24230000000001
30_60_2013-07-12,561.9999999999999
30_67_2013-07-12,1037.0066
30_72_2013-07-12,37.3261
30_74_2013-07-12,114.09450000000011
30_79_2013-07-12,6105.7527
30_80_2013-07-12,6733.441499999997
30_81_2013-07-12,11157.407900000006
30_82_2013-07-12,4095.174600000001
30_83_2013-07-12,1636.8667000000005
30_85_2013-07-12,33.045899999999975
30_87_2013-07-12,303.86519999999996
30_90_2013-07-12,34800.77220000003
30_91_2013-07-12,31632.749000000007
30_92_2013-07-12,51981.33100000001
30_93_2013-07-12,22852.8359
30_94_2013-07-12,26131.335599999995
30_95_2013-07-12,45698.705
30_96_2013-07-12,19847.943299999995
30_97_2013-07-12,13096.898099999991
30_98_2013-07-12,3051.484200000002
30_1_2013-07-19,8266.3104
30_2_2013-07-19,12676.053100000001
30_3_2013-07-19,589.1586
30_4_2013-07-19,12503.551299999997
30_5_2013-07-19,355.44480000000016
30_7_2013-07-19,402.7598000000001
30_8_2013-07-19,11484.055400000003
30_9_2013-07-19,77.78449999999992
30_10_2013-07-19,227.43690000000007
30_11_2013-07-19,645.0319999999997
30_12_2013-07-19,89.03480000000005
30_13_2013-07-19,10754.425200000003
30_14_2013-07-19,811.6952
30_16_2013-07-19,1844.5165999999988
30_17_2013-07-19,30.225800000000028
30_18_2013-07-19,127.5338000000001
30_20_2013-07-19,98.90889999999997
30_21_2013-07-19,1092.857099999999
30_22_2013-07-19,64.01509999999999
30_25_2013-07-19,63.34439999999999
30_27_2013-07-19,13.55130000000001
30_28_2013-07-19,39.703500000000005
30_31_2013-07-19,50.490300000000005
30_32_2013-07-19,87.78470000000002
30_38_2013-07-19,59214.932199999996
30_40_2013-07-19,22601.046700000003
30_42_2013-07-19,74.244
30_46_2013-07-19,5720.254000000002
30_49_2013-07-19,4.384099999999997
30_52_2013-07-19,14.602699999999995
30_56_2013-07-19,89.94159999999998
30_59_2013-07-19,16.008700000000005
30_60_2013-07-19,529.3980000000001
30_67_2013-07-19,1135.5377999999994
30_72_2013-07-19,32.46469999999997
30_74_2013-07-19,131.27630000000002
30_79_2013-07-19,6027.599199999996
30_80_2013-07-19,6677.497599999995
30_81_2013-07-19,11103.326900000004
30_82_2013-07-19,4154.845499999999
30_83_2013-07-19,1686.3528
30_85_2013-07-19,42.97329999999998
30_87_2013-07-19,322.90220000000005
30_90_2013-07-19,34892.14830000001
30_91_2013-07-19,31177.14170000002
30_92_2013-07-19,52122.83599999996
30_93_2013-07-19,23091.237700000005
30_94_2013-07-19,25380.181999999993
30_95_2013-07-19,44609.30460000002
30_96_2013-07-19,19726.330000000013
30_97_2013-07-19,12734.037600000003
30_98_2013-07-19,3180.4124000000033
30_1_2013-07-26,8433.312900000004
30_2_2013-07-26,13054.172599999989
30_3_2013-07-26,579.7979000000005
30_4_2013-07-26,12691.185499999994
30_5_2013-07-26,593.7368000000001
30_6_2013-07-26,24.471300000000014
30_7_2013-07-26,367.0635999999997
30_8_2013-07-26,11829.0196
30_9_2013-07-26,118.09979999999997
30_10_2013-07-26,265.8142
30_11_2013-07-26,722.9116999999999
30_12_2013-07-26,87.37819999999999
30_13_2013-07-26,11012.1218
30_14_2013-07-26,813.4609999999993
30_16_2013-07-26,1952.501299999999
30_17_2013-07-26,81.60750000000004
30_20_2013-07-26,54.89089999999997
30_21_2013-07-26,1095.1079
30_22_2013-07-26,69.74010000000003
30_23_2013-07-26,27.681899999999988
30_25_2013-07-26,73.94190000000003
30_26_2013-07-26,7.927000000000001
30_27_2013-07-26,9.291000000000007
30_28_2013-07-26,47.75969999999998
30_29_2013-07-26,41.55619999999998
30_31_2013-07-26,27.788700000000002
30_32_2013-07-26,55.576100000000004
30_38_2013-07-26,62529.207200000084
30_40_2013-07-26,21631.745700000014
30_42_2013-07-26,88.31620000000007
30_44_2013-07-26,4.213400000000003
30_46_2013-07-26,5582.9003999999995
30_49_2013-07-26,5.120999999999998
30_52_2013-07-26,12.442699999999997
30_56_2013-07-26,34.85589999999999
30_59_2013-07-26,24.79939999999999
30_60_2013-07-26,565.6100000000002
30_67_2013-07-26,1086.6111
30_72_2013-07-26,56.79569999999998
30_74_2013-07-26,109.50540000000007
30_79_2013-07-26,5901.000899999998
30_80_2013-07-26,6569.334299999997
30_81_2013-07-26,11158.5303
30_82_2013-07-26,4156.512399999999
30_83_2013-07-26,1683.0022999999987
30_85_2013-07-26,49.735599999999955
30_87_2013-07-26,360.99069999999983
30_90_2013-07-26,34835.29729999997
30_91_2013-07-26,31099.448800000013
30_92_2013-07-26,49053.129299999986
30_93_2013-07-26,22329.470199999996
30_94_2013-07-26,25857.925300000003
30_95_2013-07-26,44957.308900000025
30_96_2013-07-26,19629.24330000001
30_97_2013-07-26,13049.715999999997
30_98_2013-07-26,2959.9294000000023
30_99_2013-07-26,-0.06430000000000023
31_1_2012-11-02,32384.430300000018
31_2_2012-11-02,59591.5227
31_3_2012-11-02,8153.3673000000035
31_4_2012-11-02,35942.97449999998
31_5_2012-11-02,23143.797600000013
31_6_2012-11-02,2070.1648000000014
31_7_2012-11-02,21215.877700000005
31_8_2012-11-02,26046.57679999999
31_9_2012-11-02,8594.009600000003
31_10_2012-11-02,19782.52549999999
31_11_2012-11-02,10554.281100000006
31_12_2012-11-02,2621.2266000000022
31_13_2012-11-02,46344.773199999974
31_14_2012-11-02,16866.847499999996
31_16_2012-11-02,3486.671
31_17_2012-11-02,8966.36699999999
31_18_2012-11-02,14862.555599999998
31_19_2012-11-02,36.787500000000016
31_20_2012-11-02,5271.395600000001
31_21_2012-11-02,4545.0473999999995
31_22_2012-11-02,8706.696300000007
31_23_2012-11-02,20814.373500000023
31_24_2012-11-02,5804.346600000002
31_25_2012-11-02,8604.217500000004
31_26_2012-11-02,8740.956800000005
31_27_2012-11-02,1951.4898999999996
31_28_2012-11-02,951.1183000000003
31_29_2012-11-02,5329.545999999999
31_30_2012-11-02,2265.4606000000017
31_31_2012-11-02,2513.9143999999997
31_32_2012-11-02,4923.700000000003
31_33_2012-11-02,5281.657300000003
31_34_2012-11-02,12881.951999999996
31_35_2012-11-02,1822.4439000000004
31_36_2012-11-02,1171.7407000000003
31_37_2012-11-02,3243.137099999999
31_38_2012-11-02,83225.5705
31_40_2012-11-02,59238.72700000002
31_41_2012-11-02,1103.9539000000002
31_42_2012-11-02,5464.256699999995
31_44_2012-11-02,2857.2712000000015
31_46_2012-11-02,24343.06050000002
31_49_2012-11-02,9714.727700000001
31_52_2012-11-02,767.5862999999997
31_55_2012-11-02,9879.580400000008
31_56_2012-11-02,910.7878999999997
31_58_2012-11-02,2279.865
31_59_2012-11-02,308.5552999999999
31_60_2012-11-02,339.4439999999998
31_67_2012-11-02,5823.250699999995
31_71_2012-11-02,5143.253799999997
31_72_2012-11-02,50186.534599999984
31_74_2012-11-02,13065.546299999998
31_79_2012-11-02,43229.29060000002
31_80_2012-11-02,18842.822
31_81_2012-11-02,25541.435000000027
31_82_2012-11-02,17883.949800000006
31_83_2012-11-02,7494.330699999995
31_85_2012-11-02,1100.2265
31_87_2012-11-02,9526.9576
31_90_2012-11-02,90536.53770000002
31_91_2012-11-02,66382.89400000007
31_92_2012-11-02,100000.0
31_93_2012-11-02,54352.76749999999
31_94_2012-11-02,60661.33200000001
31_95_2012-11-02,99427.87559999997
31_96_2012-11-02,27259.34800000001
31_97_2012-11-02,29841.519700000026
31_98_2012-11-02,9725.88000000001
31_99_2012-11-02,111.50240000000004
31_1_2012-11-09,16903.024000000005
31_2_2012-11-09,59782.091100000005
31_3_2012-11-09,7511.313099999997
31_4_2012-11-09,36268.10039999999
31_5_2012-11-09,23872.050300000003
31_6_2012-11-09,2019.6270000000004
31_7_2012-11-09,23709.996699999996
31_8_2012-11-09,25780.07810000001
31_9_2012-11-09,7724.575300000004
31_10_2012-11-09,19987.59089999999
31_11_2012-11-09,10158.8429
31_12_2012-11-09,2636.9149000000007
31_13_2012-11-09,44666.2844
31_14_2012-11-09,19904.60309999998
31_16_2012-11-09,4047.371500000003
31_17_2012-11-09,7998.440999999999
31_18_2012-11-09,10592.367900000001
31_19_2012-11-09,43.2408
31_20_2012-11-09,5275.434400000004
31_21_2012-11-09,4510.7469
31_22_2012-11-09,8996.919800000005
31_23_2012-11-09,19730.84270000001
31_24_2012-11-09,4498.832699999996
31_25_2012-11-09,9080.365399999995
31_26_2012-11-09,9520.9116
31_27_2012-11-09,1742.8887999999993
31_28_2012-11-09,805.5231999999997
31_29_2012-11-09,4902.879500000003
31_30_2012-11-09,2523.6378000000004
31_31_2012-11-09,2293.9093999999996
31_32_2012-11-09,5360.781700000004
31_33_2012-11-09,5005.6057999999975
31_34_2012-11-09,12876.918399999997
31_35_2012-11-09,1888.0528999999997
31_36_2012-11-09,1055.0757000000006
31_37_2012-11-09,3153.1525000000006
31_38_2012-11-09,82574.14550000001
31_40_2012-11-09,59049.22029999999
31_41_2012-11-09,1518.5652000000002
31_42_2012-11-09,5469.074799999997
31_44_2012-11-09,2847.3095000000017
31_46_2012-11-09,24419.482100000023
31_49_2012-11-09,7986.161799999996
31_52_2012-11-09,866.1786999999998
31_55_2012-11-09,13712.763400000007
31_56_2012-11-09,753.6690999999997
31_58_2012-11-09,2474.1397
31_59_2012-11-09,321.32050000000015
31_60_2012-11-09,277.8419999999998
31_67_2012-11-09,5837.955199999998
31_71_2012-11-09,4878.051099999997
31_72_2012-11-09,47571.7592
31_74_2012-11-09,13664.577000000007
31_79_2012-11-09,41428.95679999999
31_80_2012-11-09,19694.392699999997
31_81_2012-11-09,27241.639900000016
31_82_2012-11-09,17656.1436
31_83_2012-11-09,8627.6923
31_85_2012-11-09,1047.2219000000007
31_87_2012-11-09,9020.299400000004
31_90_2012-11-09,95133.19800000005
31_91_2012-11-09,74484.46190000001
31_92_2012-11-09,100000.0
31_93_2012-11-09,65097.25739999996
31_94_2012-11-09,64325.563600000016
31_95_2012-11-09,99837.4623
31_96_2012-11-09,30648.51250000002
31_97_2012-11-09,32692.884400000017
31_98_2012-11-09,10694.459200000005
31_1_2012-11-16,18201.14950000001
31_2_2012-11-16,60530.734199999955
31_3_2012-11-16,7719.530500000004
31_4_2012-11-16,35843.0758
31_5_2012-11-16,24158.61140000001
31_6_2012-11-16,2346.7376000000017
31_7_2012-11-16,24156.91850000001
31_8_2012-11-16,25758.039600000015
31_9_2012-11-16,8096.978200000001
31_10_2012-11-16,19288.60239999999
31_11_2012-11-16,10605.901300000003
31_12_2012-11-16,2409.6603000000005
31_13_2012-11-16,44915.73639999999
31_14_2012-11-16,19571.663799999988
31_16_2012-11-16,3306.067900000001
31_17_2012-11-16,8956.937399999997
31_18_2012-11-16,10473.563299999998
31_19_2012-11-16,31.4998
31_20_2012-11-16,4866.144100000005
31_21_2012-11-16,4444.717300000001
31_22_2012-11-16,9387.186500000007
31_23_2012-11-16,21195.253300000015
31_24_2012-11-16,5514.101200000001
31_25_2012-11-16,9161.016999999994
31_26_2012-11-16,9173.819199999996
31_27_2012-11-16,1894.0644
31_28_2012-11-16,938.0828000000002
31_29_2012-11-16,5316.084100000003
31_30_2012-11-16,2432.720400000001
31_31_2012-11-16,2363.3642999999993
31_32_2012-11-16,4987.069400000002
31_33_2012-11-16,5383.801999999996
31_34_2012-11-16,13043.125200000002
31_35_2012-11-16,1844.4381000000012
31_36_2012-11-16,1303.8147000000004
31_37_2012-11-16,3136.877700000001
31_38_2012-11-16,79884.70600000005
31_40_2012-11-16,60092.731799999994
31_41_2012-11-16,1235.0337000000004
31_42_2012-11-16,5643.026
31_44_2012-11-16,2820.8533999999986
31_46_2012-11-16,24219.50140000002
31_49_2012-11-16,8293.964899999994
31_52_2012-11-16,758.0641
31_54_2012-11-16,37.61480000000004
31_55_2012-11-16,17709.502200000017
31_56_2012-11-16,559.3278999999993
31_58_2012-11-16,2060.31
31_59_2012-11-16,386.3621999999999
31_60_2012-11-16,356.14160000000004
31_67_2012-11-16,6177.551299999996
31_71_2012-11-16,5173.0831
31_72_2012-11-16,48155.59799999996
31_74_2012-11-16,13527.828000000007
31_79_2012-11-16,33999.091999999975
31_80_2012-11-16,19749.4034
31_81_2012-11-16,26676.401100000006
31_82_2012-11-16,18298.343900000003
31_83_2012-11-16,8506.125400000004
31_85_2012-11-16,1098.3871000000001
31_87_2012-11-16,9002.343799999997
31_90_2012-11-16,94832.98660000003
31_91_2012-11-16,74562.41740000003
31_92_2012-11-16,100000.0
31_93_2012-11-16,65769.66969999998
31_94_2012-11-16,63846.43410000002
31_95_2012-11-16,99927.20109999999
31_96_2012-11-16,28381.863600000008
31_97_2012-11-16,32845.332899999994
31_98_2012-11-16,11806.195499999994
31_1_2012-11-23,18571.03729999999
31_2_2012-11-23,63367.77379999995
31_3_2012-11-23,7656.4703000000045
31_4_2012-11-23,41897.31079999998
31_5_2012-11-23,62970.08410000006
31_6_2012-11-23,16764.872599999995
31_7_2012-11-23,62780.884900000005
31_8_2012-11-23,26472.574600000004
31_9_2012-11-23,12098.930799999998
31_10_2012-11-23,20291.6809
31_11_2012-11-23,12128.142399999988
31_12_2012-11-23,2498.8141000000014
31_13_2012-11-23,44902.18169999997
31_14_2012-11-23,52460.402200000004
31_16_2012-11-23,4039.0404999999973
31_17_2012-11-23,11916.913300000004
31_18_2012-11-23,21484.202799999992
31_19_2012-11-23,40.702099999999994
31_20_2012-11-23,7431.33909999999
31_21_2012-11-23,5993.291600000004
31_22_2012-11-23,16197.166900000011
31_23_2012-11-23,25687.185899999975
31_24_2012-11-23,8638.661200000004
31_25_2012-11-23,12540.012300000002
31_26_2012-11-23,11930.619400000001
31_27_2012-11-23,2603.4178000000006
31_28_2012-11-23,1006.3428
31_29_2012-11-23,6395.217
31_30_2012-11-23,2926.2509999999997
31_31_2012-11-23,2418.504200000001
31_32_2012-11-23,5859.905100000004
31_33_2012-11-23,7955.700800000005
31_34_2012-11-23,14229.01219999999
31_35_2012-11-23,1895.8877000000002
31_36_2012-11-23,1713.6670000000006
31_37_2012-11-23,3268.163699999999
31_38_2012-11-23,69920.76339999994
31_40_2012-11-23,57829.069899999995
31_41_2012-11-23,2077.760400000002
31_42_2012-11-23,5733.064599999999
31_44_2012-11-23,5179.001400000001
31_46_2012-11-23,24273.196100000023
31_47_2012-11-23,5.378600000000003
31_49_2012-11-23,6985.110600000004
31_52_2012-11-23,1101.4150000000009
31_54_2012-11-23,41.87220000000004
31_55_2012-11-23,34735.92919999999
31_56_2012-11-23,1575.2799000000007
31_58_2012-11-23,4729.175
31_59_2012-11-23,768.5329000000004
31_60_2012-11-23,228.39199999999994
31_67_2012-11-23,6263.264400000001
31_71_2012-11-23,9814.381999999994
31_72_2012-11-23,89938.03610000001
31_74_2012-11-23,22985.0115
31_79_2012-11-23,33470.66480000001
31_80_2012-11-23,19747.865899999986
31_81_2012-11-23,25776.235899999985
31_82_2012-11-23,23045.7416
31_83_2012-11-23,8186.083600000005
31_85_2012-11-23,1118.7675999999994
31_87_2012-11-23,9639.620900000002
31_90_2012-11-23,95945.69010000002
31_91_2012-11-23,67371.4023
31_92_2012-11-23,100000.0
31_93_2012-11-23,72823.08810000001
31_94_2012-11-23,70233.79810000003
31_95_2012-11-23,99071.50460000001
31_96_2012-11-23,38738.5307
31_97_2012-11-23,31884.802099999983
31_98_2012-11-23,17435.7025
31_99_2012-11-23,3228.753500000002
31_1_2012-11-30,38988.50969999999
31_2_2012-11-30,61297.656499999975
31_3_2012-11-30,8145.112800000005
31_4_2012-11-30,37752.30309999999
31_5_2012-11-30,34333.04119999997
31_6_2012-11-30,6983.805700000001
31_7_2012-11-30,38914.760699999984
31_8_2012-11-30,25376.26950000001
31_9_2012-11-30,11341.803800000002
31_10_2012-11-30,19945.864599999994
31_11_2012-11-30,12590.309200000003
31_12_2012-11-30,2520.3561000000013
31_13_2012-11-30,42977.22159999996
31_14_2012-11-30,37796.014500000005
31_16_2012-11-30,3737.2729000000004
31_17_2012-11-30,10225.674199999998
31_18_2012-11-30,21745.831200000004
31_19_2012-11-30,46.99160000000003
31_20_2012-11-30,5407.467400000001
31_21_2012-11-30,5590.338200000002
31_22_2012-11-30,12348.077700000002
31_23_2012-11-30,23330.95069999999
31_24_2012-11-30,6666.460400000002
31_25_2012-11-30,8256.3214
31_26_2012-11-30,6769.013499999994
31_27_2012-11-30,2292.8260000000005
31_28_2012-11-30,1046.8852999999997
31_29_2012-11-30,5790.5132
31_30_2012-11-30,2762.5617000000016
31_31_2012-11-30,2559.231400000001
31_32_2012-11-30,5373.147
31_33_2012-11-30,6547.646799999997
31_34_2012-11-30,13751.538999999999
31_35_2012-11-30,1861.9209000000005
31_36_2012-11-30,1654.4289000000008
31_37_2012-11-30,3284.639700000002
31_38_2012-11-30,79065.114
31_40_2012-11-30,59940.307700000005
31_41_2012-11-30,2161.059400000001
31_42_2012-11-30,5549.107899999999
31_44_2012-11-30,3898.1089999999967
31_46_2012-11-30,24262.9464
31_49_2012-11-30,7075.4454000000005
31_52_2012-11-30,737.6711999999995
31_54_2012-11-30,40.781000000000034
31_55_2012-11-30,23480.862599999993
31_56_2012-11-30,777.0646999999999
31_58_2012-11-30,3265.845
31_59_2012-11-30,1202.5031000000004
31_60_2012-11-30,273.76799999999986
31_67_2012-11-30,6135.182000000001
31_71_2012-11-30,7722.231900000001
31_72_2012-11-30,58630.50130000001
31_74_2012-11-30,15047.455999999998
31_79_2012-11-30,30201.2889
31_80_2012-11-30,18650.182799999988
31_81_2012-11-30,24547.614299999987
31_82_2012-11-30,22814.989400000013
31_83_2012-11-30,7119.125900000005
31_85_2012-11-30,1186.6951999999992
31_87_2012-11-30,10196.381600000008
31_90_2012-11-30,87896.09800000003
31_91_2012-11-30,65872.88389999993
31_92_2012-11-30,100000.0
31_93_2012-11-30,54533.07999999997
31_94_2012-11-30,61782.975300000006
31_95_2012-11-30,97321.5624
31_96_2012-11-30,35177.46850000002
31_97_2012-11-30,27192.98799999999
31_98_2012-11-30,12472.249699999995
31_1_2012-12-07,42306.3511
31_2_2012-12-07,59025.80120000004
31_3_2012-12-07,9658.770199999997
31_4_2012-12-07,36631.101499999975
31_5_2012-12-07,37125.80590000001
31_6_2012-12-07,4681.6834
31_7_2012-12-07,56518.30570000004
31_8_2012-12-07,29764.0573
31_9_2012-12-07,8816.896900000007
31_10_2012-12-07,18783.517600000003
31_11_2012-12-07,14340.876900000005
31_12_2012-12-07,2581.8886999999995
31_13_2012-12-07,44207.10410000001
31_14_2012-12-07,31765.694000000007
31_16_2012-12-07,3666.6489000000006
31_17_2012-12-07,12089.9282
31_18_2012-12-07,64702.508999999984
31_19_2012-12-07,104.46930000000002
31_20_2012-12-07,5682.390099999999
31_21_2012-12-07,4924.7631
31_22_2012-12-07,9719.657300000004
31_23_2012-12-07,27085.63980000002
31_24_2012-12-07,6249.537500000002
31_25_2012-12-07,9423.557
31_26_2012-12-07,9827.2333
31_27_2012-12-07,2788.9137999999994
31_28_2012-12-07,832.1073000000001
31_29_2012-12-07,8502.766600000003
31_30_2012-12-07,2671.4914000000003
31_31_2012-12-07,3472.6
31_32_2012-12-07,11019.443399999998
31_33_2012-12-07,10331.845000000001
31_34_2012-12-07,13129.051999999998
31_35_2012-12-07,1766.6674000000005
31_36_2012-12-07,1329.2053000000005
31_37_2012-12-07,3061.0811000000012
31_38_2012-12-07,84045.94120000002
31_40_2012-12-07,58456.52299999998
31_41_2012-12-07,1766.3724000000002
31_42_2012-12-07,5676.365599999999
31_44_2012-12-07,5188.977399999997
31_46_2012-12-07,28469.173300000013
31_49_2012-12-07,7495.1332999999995
31_52_2012-12-07,809.0410999999999
31_55_2012-12-07,14770.498499999989
31_56_2012-12-07,3806.0159999999996
31_58_2012-12-07,2980.065
31_59_2012-12-07,5444.8877999999995
31_60_2012-12-07,604.3999999999999
31_67_2012-12-07,9242.282599999999
31_71_2012-12-07,5387.194099999997
31_72_2012-12-07,52776.816699999996
31_74_2012-12-07,13601.81470000001
31_79_2012-12-07,43993.94769999999
31_80_2012-12-07,19354.0627
31_81_2012-12-07,24664.450099999984
31_82_2012-12-07,52165.136099999996
31_83_2012-12-07,8563.708799999999
31_85_2012-12-07,2905.7343999999975
31_87_2012-12-07,9191.14
31_90_2012-12-07,94171.87190000003
31_91_2012-12-07,71964.84940000005
31_92_2012-12-07,100000.0
31_93_2012-12-07,65299.5706
31_94_2012-12-07,64000.28050000001
31_95_2012-12-07,98976.06730000002
31_96_2012-12-07,31278.68300000001
31_97_2012-12-07,32907.307799999995
31_98_2012-12-07,10529.313800000005
31_99_2012-12-07,1459.2048000000004
31_1_2012-12-14,33250.768600000025
31_2_2012-12-14,59801.3563
31_3_2012-12-14,9295.6949
31_4_2012-12-14,34999.84310000001
31_5_2012-12-14,40911.7969
31_6_2012-12-14,4888.529400000001
31_7_2012-12-14,76877.98200000003
31_8_2012-12-14,28317.782600000006
31_9_2012-12-14,8712.987600000002
31_10_2012-12-14,19155.4772
31_11_2012-12-14,14331.042600000002
31_12_2012-12-14,2316.348499999999
31_13_2012-12-14,43329.74949999998
31_14_2012-12-14,25287.496500000012
31_16_2012-12-14,2325.8603000000007
31_17_2012-12-14,10488.935900000006
31_18_2012-12-14,36802.217200000036
31_19_2012-12-14,33.332100000000004
31_20_2012-12-14,5559.432600000003
31_21_2012-12-14,5030.361299999998
31_22_2012-12-14,10369.74290000001
31_23_2012-12-14,29392.04129999998
31_24_2012-12-14,7077.066799999998
